Name,Offcd ,Wk_S,Wk_E,Jbt
官员姓名,官员代码,任期起始时间,任期结束时间,职位名称
薛亭,0000018638,1975.05,,任山东省水利局局长、党组书记
张韶春,0000018642,1979.09,1983.08,在安徽大学中文系汉语言文学专业学习
张韶春,0000018642,1983.08,1990.03,国家科委办公厅干部（其间：1983.09—1983.12参加国家科委第10期科技管理研究班学习，1986.08——1987.08参加中央讲师团工作）
张韶春,0000018642,1990.03,1993.02,湖北省政府办公厅秘书
张韶春,0000018642,1993.02,1998.04,国家计委办公厅副处级、正处级秘书
张韶春,0000018642,1998.04,1999.07,国务院三峡办正处级秘书
张韶春,0000018642,1999.07,2002.02,国务院三峡办综合司副司长
张韶春,0000018642,2002.02,2005.07,国务院三峡工程建设委员会办公室（国务院三峡工程建设委员会三峡工程稽查办公室）移民安置规划司司长
张韶春,0000018642,2005.07,2007.04,挂职安徽省发展改革委副主任、党组成员
张韶春,0000018642,2007.04,2008.04,安徽省人民政府副秘书长、办公厅党组成员
张韶春,0000018642,2008.04,2008.06,六安市委副书记、代市长
张韶春,0000018642,2008.06,2012.02,六安市委副书记、市长
张韶春,0000018642,2012.02,,安徽省发展和改革委员会党组书记、主任，兼任安徽省推进皖江城市带承接产业转移示范区领导小组办公室主任。
赵江涛,0000018647,1980.09,1984.08,哲里木畜牧学院兽医系兽医专业学生
赵江涛,0000018647,1984.08,1987.08,内蒙古自治区乌海市兽医站化验室主任
赵江涛,0000018647,1987.08,1991.08,内蒙古自治区乌海市委组织部组织科科员
赵江涛,0000018647,1991.08,1991.10,内蒙古自治区乌海市委组织部正科级组织员
赵江涛,0000018647,1991.10,1993.12,内蒙古自治区乌海市团委副书记
赵江涛,0000018647,1993.12,1995.08,内蒙古自治区乌海市海南区副区长
赵江涛,0000018647,1995.08,1999.04,内蒙古自治区乌海市海南区委副书记
赵江涛,0000018647,1999.04,2001.09,内蒙古自治区乌海市海南区委书记
赵江涛,0000018647,2001.09,2006.09,内蒙古自治区乌海市委常委、宣传部部长
赵江涛,0000018647,2006.09,2010.09,内蒙古自治区包头市委常委、纪委书记，内蒙古自治区纪委委员
赵江涛,0000018647,2010.09,2012.02,呼和浩特市委常委、常务副市长
赵江涛,0000018647,2012.03,2012.05,呼和浩特市委副书记、常务副市长
赵江涛,0000018647,2012.05,2014.04,呼和浩特市委副书记、市政法委书记
赵江涛,0000018647,2014.04,2017.07,内蒙古自治区人防办主任
赵江涛,0000018647,2017.01,,包头市市委副书记，副市长、代市长
安伟,0000018648,1991.06,2009.06,河南省委政策研究室工作，历任财贸处副主任干事，财贸处、综合处主任干事，综合处助理调研员、副处长、处长，省委政策研究室副主任
安伟,0000018648,2009.06,2013.04,河南省委副秘书长
安伟,0000018648,2013.04,2015.04,河南省委农村工作办公室常务副主任（正厅级）
安伟,0000018648,2015.04,2015.07,新乡市委副书记
安伟,0000018648,2015.07,2015.11,新乡市委副书记、市委党校校长
安伟,0000018648,2015.11,2015.12,河南省三门峡市委副书记，提名为三门峡市人民政府市长候选人
安伟,0000018648,2015.12,2016.03,三门峡市委副书记、代理市长
安伟,0000018648,2016.03,,三门峡市委副书记、市长
王乃学,0000018649,1984.08,1989.03,国家教委教育规划办公室干部
王乃学,0000018649,1984.09,1985.09,吉林大学科研处下基层锻炼
王乃学,0000018649,1986.09,1987.09,中央机关讲师团首届西藏支队队员
王乃学,0000018649,1988.11,1989.03,借调中央办公厅中央文件起草小组工作
王乃学,0000018649,1989.03,1992.12,国家计委工业综合二司轻工处干部、办公厅主任办公室秘书
王乃学,0000018649,1992.12,1994.01,国家计委办公厅主任办公室秘书（副处级）
王乃学,0000018649,1994.01,1998.07,国家计委机电轻纺司烟草食品处副处长
王乃学,0000018649,1998.07,1999.07,国家计委办公厅主任办公室副处级秘书
王乃学,0000018649,1999.07,2001.06,国家计委办公厅主任办公室正处级秘书
王乃学,0000018649,2001.06,2003.12,国家计委发展规划司经济结构处调研员
王乃学,0000018649,2002.10,2003.12,挂职任广西钦州市人民政府副市长
王乃学,0000018649,2003.12,2006.03,广西钦州市人民政府副市长
王乃学,0000018649,2006.03,2009.09,北部湾（广西）经济区规划建设管理委员会办公室副主任、党组成员
王乃学,0000018649,2009.09,2011.04,广西钦州保税港区管委会常务副主任（正厅长级）、工委副书记，钦州市委常委（兼）
王乃学,0000018649,2011.04,2013.01,广西钦州保税港区管委会主任、工委书记，钦州市委常委（兼）
王乃学,0000018649,2013.01,2015.05,广西壮族自治区商务厅厅长、党组书记
王乃学,0000018649,2015.05,2016.11,广西壮族自治区商务厅厅长、党组书记，自治区口岸办公室主任（兼）
王乃学,0000018649,2016.11,2016.12,广西北海市委书记
王乃学,0000018649,2016.12,2017.02,广西北海市委书记，市人大常委会党组书记
王乃学,0000018649,2017.02,,广西北海市委书记，市人大常委会主任、党组书记
邓沛然,0000018948,1980.11,1988.08,石家庄陆军学校学员，解放军27军侦察连排长，侦察处技侦室主任
邓沛然,0000018948,1988.08,1999.08,河北省物资局保卫科科长，保卫处副处长
邓沛然,0000018948,1999.08,2001.08,河北省物资储运总公司党支部书记、副总经理
邓沛然,0000018948,2001.08,2002.01,河北物产企业（集团）公司纪委书记、党委常委
邓沛然,0000018948,2002.01,2003.04,河北物产企业（集团）公司纪委书记、党委常委、董事会董事
邓沛然,0000018948,2003.04,2003.05,河北省纪委驻省教育厅纪检组组长、省教育厅党组成员
邓沛然,0000018948,2003.05,2004.03,河北省纪委驻省教育厅纪检组组长、省监察厅驻省教育厅监察专员，省教育厅党组成员
邓沛然,0000018948,2004.03,2004.04,河北省纪委驻省教育厅纪检组组长、省监察厅驻省教育厅监察专员，省教育厅党组成员、省教育纪工委书记
邓沛然,0000018948,2004.04,2007.01,河北省纪委驻省教育厅纪检组组长、省监察厅驻省教育厅监察专员，省教育厅党组成员、省教育纪工委书记、省委教育工委委员
邓沛然,0000018948,2007.01,2008.05,河北省监察厅副厅长
邓沛然,0000018948,2008.05,2010.11,中共河北省唐山市委常委、市纪委书记
邓沛然,0000018948,2010.11,2013.06,中共河北省沧州市委副书记
邓沛然,0000018948,2013.06,2016.12,河北省供销合作总社党组书记、理事会主任
邓沛然,0000018948,2016.12,2017.04,中共石家庄市委副书记，市政府代市长、党组书记
邓沛然,0000018948,2017.04,,中共石家庄市委副书记，市政府市长、党组书记
王立彤,0000018949,1990.07,1992.09,安徽师范大学化学系教师
王立彤,0000018949,1995.07,1997.02,浙江省温州市纪委宣教室副主任科员
王立彤,0000018949,1997.02,1997.12,浙江省温州市纪委纪检监察二室副主任科员
王立彤,0000018949,1997.12,2000.03,浙江省温州市纪委宣教室副主任
王立彤,0000018949,1998.10,1999.11,挂职任浙江省瑞安市塘下镇党委副书记
王立彤,0000018949,2000.03,2001.06,浙江省温州市纪委宣教室主任
王立彤,0000018949,2001.06,2003.01,浙江省洞头县委常委，县纪委书记
王立彤,0000018949,2003.01,2006.11,浙江省永嘉县委副书记，县纪委书记
王立彤,0000018949,2006.11,2007.02,浙江省永嘉县委副书记，代县长
王立彤,0000018949,2007.02,2009.08,浙江省永嘉县委副书记，县长
王立彤,0000018949,2009.08,2010.01,浙江省温州市鹿城区委副书记，代区长
王立彤,0000018949,2010.01,2011.06,浙江省温州市鹿城区委副书记，区长
王立彤,0000018949,2011.06,2012.02,浙江省温州市鹿城区委书记
王立彤,0000018949,2012.02,2015.01,浙江省温州市委常委，鹿城区委书记
王立彤,0000018949,2015.01,2015.03,浙江省温州市委常委
王立彤,0000018949,2015.03,2017.02,河北省唐山市委副书记，曹妃甸区委书记，曹妃甸工业区党工委书记兼管委会主任
王立彤,0000018949,2017.02,2017.04,河北省邯郸市委副书记，市政府党组书记、副市长、代市长
王立彤,0000018949,2017.04,,河北省邯郸市委副书记，市政府市长、党组书记
常丽虹,0000018952,1984.07,1989.06,石家庄地区妇女联合会干部
常丽虹,0000018952,1984.09,1986.11,在栾城县妇联锻炼
常丽虹,0000018952,1989.06,1990.03,石家庄地区妇女联合会宣教部副部长
常丽虹,0000018952,1990.03,1993.08,石家庄地区妇女联合会宣教部部长
常丽虹,0000018952,1993.08,1995.07,石家庄市妇女联合会宣传部部长
常丽虹,0000018952,1995.07,2002.07,石家庄市井陉矿区副区长
常丽虹,0000018952,2002.07,2003.09,河北省妇女联合会副主席、党组成员
常丽虹,0000018952,2003.09,2008.02,河北省妇女联合会副主席、党组副书记
常丽虹,0000018952,2008.02,2011.08,邢台市委常委、副市长
常丽虹,0000018952,2011.08,2013.06,邢台市委常委、副市长（分工政府常务工作）
常丽虹,0000018952,2013.06,2013.07,河北省残疾人联合会党组书记
常丽虹,0000018952,2013.07,2013.10,河北省残疾人联合会副主席、党组书记
常丽虹,0000018952,2013.10,2015.11,河北省残疾人联合会副主席、理事长、党组书记
常丽虹,0000018952,2015.11,2016.02,承德市委副书记、副市长、代理市长
常丽虹,0000018952,2016.02,,承德市委副书记、市长
陈平,0000018953,1988.06,1992.08,河北省供销社人事处工作
陈平,0000018953,1990.01,1990.12,参加河北省直蹲点帮县工作队，任宽城满族自治县宽城镇供销社副主任
陈平,0000018953,1992.08,1998.01,河北省委组织部干部一处科员、副主任科员、主任科员
陈平,0000018953,1998.01,2002.07,河北省委组织部干部一处副处长
陈平,0000018953,2002.07,2003.04,河北省委组织部干部二处副处长
陈平,0000018953,2003.04,2003.05,河北省委组织部干部二处调研员
陈平,0000018953,2003.05,2003.08,磁县县委副书记，副县长、代县长
陈平,0000018953,2003.08,2006.04,磁县县委副书记、县长
陈平,0000018953,2006.04,2007.06,磁县县委书记
陈平,0000018953,2007.06,2009.06,涉县县委书记
陈平,0000018953,2009.06,2009.07,邯郸市委常委、组织部部长，涉县县委书记
陈平,0000018953,2009.07,2013.03,邯郸市委常委、组织部部长
陈平,0000018953,2013.03,2013.04,沧州市委常委、副市长候选人
陈平,0000018953,2013.04,2016.07,沧州市委常委、副市长（分工政府常务工作）
陈平,0000018953,2016.07,2016.08,廊坊市委副书记、市长候选人、市政府党组书记
陈平,0000018953,2016.08,2016.09,廊坊市委副书记、代市长、市政府党组书记
陈平,0000018953,2016.09,,廊坊市委副书记、市长、市政府党组书记
王景武,0000018954,1986.07,1987.08,河北人民出版社教育编辑部干事
王景武,0000018954,1987.08,1988.10,河北教育出版社办公室副主任
王景武,0000018954,1988.10,1993.02,河北教育出版社办公室主任
王景武,0000018954,1993.02,1995.08,河北省出版工作者协会副秘书长
王景武,0000018954,1995.08,1998.05,河北电子音像出版社社长兼总编辑
王景武,0000018954,1998.05,1999.03,河北省新闻出版局办公室主任兼后勤服务中心主任
王景武,0000018954,1999.03,2000.12,河北省新闻出版局党组成员、办公室主任兼后勤服务中心主任
王景武,0000018954,2000.12,2001.12,河北省新闻出版局党组成员、办公室主任
王景武,0000018954,2001.12,2003.12,河北省新闻出版局助理巡视员、办公室主任
王景武,0000018954,2003.12,2008.06,河北省新闻出版局副局长、党组副书记，省版权局副局长
王景武,0000018954,2008.06,2012.04,河北省委宣传部副部长
王景武,0000018954,2012.04,2012.09,河北省广播电影电视局局长、党组书记
王景武,0000018954,2012.09,2013.11,河北省广播电影电视局局长、党组书记，省文学艺术界联合会副主席（不驻会）
王景武,0000018954,2013.11,2015.07,河北省新闻出版广电局局长、党组副书记，省版权局局长，省文学艺术界联合会副主席（不驻会）
王景武,0000018954,2015.07,2017.02,河北省张家口市委副书记（正厅级）
王景武,0000018954,2017.02,2017.04,河北省衡水市委副书记，市政府副市长、代理市长、党组书记
王景武,0000018954,2017.04,2017.09,河北省衡水市委副书记，市政府市长、党组书记
王景武,0000018954,2017.09,,河北省衡水市委书记
王伟中,0000018955,1987.04,1988.07,水利电力部水资源办公室干部
王伟中,0000018955,1988.07,1991.08,水利部水资源司规划处干部、主任科员
王伟中,0000018955,1990.01,1991.08,借调国家科委社会发展科技司工作
王伟中,0000018955,1991.08,1992.05,国家科委社会发展科技司资源环境处主任科员
王伟中,0000018955,1992.05,1994.08,国家科委社会发展科技司综合资源处副处长
王伟中,0000018955,1994.08,1998.07,国家科委社会发展科技司生态环境处处长
王伟中,0000018955,1995.03,1995.12,在美国能源部国家气候变化研究办公室做客座分析家
王伟中,0000018955,1998.07,1999.03,科学技术部中国21世纪议程管理中心和生命科学技术发展中心代主任（正处级）
王伟中,0000018955,1999.03,2001.12,科学技术部中国21世纪议程管理中心和生命科学技术发展中心主任（副局级）
王伟中,0000018955,2001.12,2006.03,科学技术部中国21世纪议程管理中心主任（正局级）
王伟中,0000018955,2004.02,2006.02,挂职任云南省昭通市委常委、副市长
王伟中,0000018955,2014.09,2015.08,山西省委常委、秘书长
王伟中,0000018955,2015.08,2016.10,山西省委常委、秘书长，省直机关工委书记（兼）
王伟中,0000018955,2016.10,2016.11,山西省委常委、秘书长，省直机关工委书记（兼），太原市委书记
王伟中,0000018955,2016.11,2017.03,山西省委常委、太原市委书记
王伟中,0000018955,2017.03,,广东省委常委、深圳市委书记
武宏文,0000018957,1979.10,1981.09,山西省戏曲学校干事
武宏文,0000018957,1981.09,1984.04,山西省晋剧院干事
武宏文,0000018957,1984.04,1995.08,共青团山西省委干事、副主任科员、主任科员
武宏文,0000018957,1995.08,1994.09,共青团山西省委权益部副部长
武宏文,0000018957,1994.09,1995.09,挂职任泽州县犁川镇党委副书记
武宏文,0000018957,1997.12,1998.06,共青团山西省委办公室主任
武宏文,0000018957,1998.06,2001.03,运城行署副秘书长
武宏文,0000018957,2001.03,2006.06,万荣县委副书记、县长
武宏文,0000018957,2006.06,2009.08,永济市委书记
武宏文,0000018957,2009.08,2013.04,运城市副市长
武宏文,0000018957,2013.04,2015.12,晋城市委常委、纪委书记
武宏文,0000018957,2015.12,2016.01,晋城市委常委、副市长
武宏文,0000018957,2016.01,2016.10,晋城市委常委、市政府常务副市长、党组副书记
武宏文,0000018957,2016.10,2017.09,晋城市委副书记、市政府市长、党组书记
武宏文,0000018957,2017.09,2017.11,大同市委副书记、市政府代市长、党组书记
武宏文,0000018957,2017.11,,大同市委副书记、市政府市长、党组书记
雷健坤,0000018958,1999.07,2002.10,中央党校哲学部中外哲学教研室教师、副教授
雷健坤,0000018958,2002.10,2003.03,山西省纪委、监委工作（挂职）
雷健坤,0000018958,2003.03,2003.12,山西省纪委、监委办公厅副主任（挂职）
雷健坤,0000018958,2003.12,2005.09,山西省纪委、监委副秘书长（挂职）
雷健坤,0000018958,2005.09,2011.08,共青团山西省委副书记、党组成员
雷健坤,0000018958,2011.08,2013.12,朔州市副市长
雷健坤,0000018958,2013.12,2016.07,朔州市委常委，市政府党组副书记、副市长
雷健坤,0000018958,2016.07,2016.11,临汾市委副书记
雷健坤,0000018958,2016.11,2017.12,临汾市委副书记，市委党校校长
雷健坤,0000018958,2017.12,2018.01,阳泉市委副书记，市长候选人
雷健坤,0000018958,2018.01,2018.03,阳泉市委副书记，市政府党组书记、副市长、代市长
雷健坤,0000018958,2018.03,,阳泉市委副书记，市政府党组书记、市长
关建勋,0000018959,1984.07,1987.06,山西省农牧厅经管局干事
关建勋,0000018959,1987.06,1993.03,山西省委农工部、省委农研室干事、副主任科员、主任科员
关建勋,0000018959,1993.03,1995.08,山西省委农工部合作经济处副处长
关建勋,0000018959,1995.08,1995.12,山西省委农工委综合处副处长
关建勋,0000018959,1995.12,1997.10,山西省委农工委综合处处长
关建勋,0000018959,1997.10,2000.08,山西省委农工委合作经济处处长
关建勋,0000018959,1996.11,1997.12,挂职任武乡县委副书记
关建勋,0000018959,2000.08,2003.06,山西省农业厅（省委农工办）农村工作处处长
关建勋,0000018959,2003.06,2013.05,山西省农业厅副厅长、党组成员，省委农村工作领导小组办公室副主任
关建勋,0000018959,2013.05,2013.06,山西省农业科学院党委书记
关建勋,0000018959,2013.06,2015.05,山西省农业科学院党委书记、副院长
关建勋,0000018959,2015.05,2018.01,山西省农业厅厅长、党组书记，省委农村工作领导小组办公室主任
关建勋,0000018959,2018.01,,阳泉市委书记
董一兵,0000018960,1985.07,1987.12,山西师范大学数学系干事
董一兵,0000018960,1987.12,1989.02,山西师范大学数学系办公室副主任
董一兵,0000018960,1989.02,1989.04,山西师范大学数学系办公室主任
董一兵,0000018960,1989.04,1990.08,运城市（县级）委组织部正科级干部
董一兵,0000018960,1990.08,1992.08,共青团运城市（县级）委书记
董一兵,0000018960,1992.08,1997.07,共青团运城地委副书记
董一兵,0000018960,1997.07,1998.05,共青团运城地委书记
董一兵,0000018960,1998.05,2001.02,稷山县委副书记、县长
董一兵,0000018960,2001.02,2004.06,夏县县委书记
董一兵,0000018960,2004.06,2009.08,运城市副市长
董一兵,0000018960,2009.08,2011.07,运城市委常委、秘书长
董一兵,0000018960,2011.07,2013.04,朔州市委常委、组织部部长
董一兵,0000018960,2013.04,2013.05,忻州市委常委
董一兵,0000018960,2013.05,2015.11,忻州市委常委、常务副市长
董一兵,0000018960,2015.11,2016.03,阳泉市委副书记，市政府党组书记、副市长、代市长
董一兵,0000018960,2016.03,2017.12,阳泉市委副书记，市政府党组书记、市长
董一兵,0000018960,2017.12,2018.02,山西省环境保护厅党组书记
董一兵,0000018960,2018.02,,山西省环境保护厅厅长、党组书记
杨勤荣,0000018961,1984.07,1992.08,运城地区水利水保局水利勘测设计室、水资办干事
杨勤荣,0000018961,1992.08,1994.07,运城地区水利水保局水资办副主任
杨勤荣,0000018961,1994.07,1995.05,运城地区水利水保局水资办副主任（正科级）
杨勤荣,0000018961,1995.05,1995.12,运城地区水利水保局水资办党支部书记
杨勤荣,0000018961,1995.12,1996.11,运城地区水利水保局工会副主席
杨勤荣,0000018961,1996.11,1998.06,运城行署秘书处正科级干部
杨勤荣,0000018961,1998.06,2002.01,永济市委常委、政法委书记
杨勤荣,0000018961,2002.01,2003.08,闻喜县委副书记
杨勤荣,0000018961,2003.08,2007.05,闻喜县委副书记、纪委书记
杨勤荣,0000018961,2007.05,2009.12,河津市委副书记、市长
杨勤荣,0000018961,2009.12,2010.02,河津市委书记、市长
杨勤荣,0000018961,2010.02,2011.04,河津市委书记
杨勤荣,0000018961,2011.04,2014.05,大同市南郊区委书记
杨勤荣,0000018961,2014.05,2016.09,大同市副市长
杨勤荣,0000018961,2016.09,2017.02,大同市委常委、副市长
杨勤荣,0000018961,2017.02,2017.11,晋城市委常委、副市长
杨勤荣,0000018961,2017.11,2018.01,长治市委副书记
杨勤荣,0000018961,2018.01,,长治市委副书记、市长、市政府党组书记
孙大军,0000018962,,2015.03,中央组织部干部二局三处处长、一处处长，干部二局副巡视员
孙大军,0000018962,2015.03,2015.12,山西省委组织部副部长
孙大军,0000018962,2015.12,2018.02,山西省委组织部常务副部长
孙大军,0000018962,2018.02,,山西省长治市委书记
卢建明,0000018963,1986.09,1987.09,太原五一机械厂挂职实习厂长助理
卢建明,0000018963,1991.11,1993.01,太原高新技术产业开发区管委会办公室秘书
卢建明,0000018963,1993.01,1999.07,太原高新技术产业开发区管委会办公室副主任
卢建明,0000018963,1999.07,2001.10,太原高新技术开发区管委会办公室主任（副处级）
卢建明,0000018963,2001.10,2003.12,大运高速公路工程建设领导组办公室综合处处长
卢建明,0000018963,2003.07,2004.06,山西省交通厅办公室主任
卢建明,0000018963,2004.06,2014.03,山西省统计局副局长、党组成员
卢建明,0000018963,2014.03,2014.04,长治市委副书记
卢建明,0000018963,2014.04,2016.05,长治市委副书记、市委党校校长
卢建明,0000018963,2016.05,2016.06,长治市委副书记，市人民政府代市长、党组书记
卢建明,0000018963,2016.06,2017.12,长治市委副书记，市人民政府市长、党组书记
卢建明,0000018963,2017.12,2018.02,山西省委组织部副部长、省人力资源和社会保障厅党组书记
卢建明,0000018963,2018.02,,山西省委组织部副部长，省人力资源和社会保障厅厅长、党组书记
张志川,0000018964,1982.07,1991.04,河南省水科院农田水利研究室职员
张志川,0000018964,1991.04,1993.03,河南省水科院农田水利研究室副主任
张志川,0000018964,1993.03,1995.08,河南省水科院农田水利研究室主任
张志川,0000018964,1995.08,1996.12,河南省水科院副总工程师
张志川,0000018964,1996.12,2001.11,河南省水科院副院长
张志川,0000018964,2001.11,2005.11,河南省水科院党委书记兼副院长
张志川,0000018964,2002.03,2002.09,美国国际水管理研究院研究
张志川,0000018964,2005.11,2009.05,山西省交通厅副厅长、党组成员
张志川,0000018964,2009.05,2011.02,山西省交通运输厅副厅长、党组成员
张志川,0000018964,2011.02,2011.03,山西省政府外事侨务办党组书记
张志川,0000018964,2011.03,2017.01,山西省政府外事侨务办主任、党组书记
张志川,0000018964,2017.01,2017.12,山西省交通运输厅厅长、党组书记
张志川,0000018964,2017.12,,晋城市委书记
刘锋,0000018965,1983.09,1992.09,晋中行署计委基建科干事
刘锋,0000018965,1986.03,1987.03,晋中地委驻榆社县河峪村扶贫工作队员
刘锋,0000018965,1992.09,1995.06,晋中行署计委基建科副科长
刘锋,0000018965,1995.06,1998.08,晋中行署计委重点工程办主任兼综合科长
刘锋,0000018965,1998.08,2002.07,108国道经济走廊规划管理办副主任（副处）、晋中行署计委党组成员
刘锋,0000018965,1998.12,1999.12,晋中地委驻左权县柳林乡扶贫工作队副队长
刘锋,0000018965,2002.07,2005.05,晋中市发展计划委员会副主任、党组成员、108办副主任
刘锋,0000018965,2002.08,2002.11,挂职浙江省义乌市市长助理
刘锋,0000018965,2005.05,2008.07,太谷县委副书记、代县长、县长
刘锋,0000018965,2008.04,2008.07,主持县委全面工作
刘锋,0000018965,2008.07,2017.09,山西省发展和改革委员会副主任、党组成员
刘锋,0000018965,2012.03,2012.06,挂职上海浦东新区区长助理
刘锋,0000018965,2017.09,2017.11,晋城市委副书记、市政府代市长、党组书记
刘锋,0000018965,2017.11,,晋城市委副书记、市政府市长、党组书记
刘志宏,0000018966,1976.12,1981.11,榆次市鸣谦公社工作
刘志宏,0000018966,1981.11,1983.09,晋中行署农牧局工作
刘志宏,0000018966,1985.07,1987.09,晋中地委农工部办公室科员
刘志宏,0000018966,1987.09,1990.09,晋中地委农工部办公室副主任
刘志宏,0000018966,1990.09,1991.05,晋中地委督查室负责人
刘志宏,0000018966,1991.05,1994.02,晋中地委督查室主任
刘志宏,0000018966,1994.02,1995.12,晋中地委督查室主任、副县级督查员
刘志宏,0000018966,1995.12,1998.05,昔阳县委副书记兼县委党校校长
刘志宏,0000018966,1998.05,1998.07,昔阳县委副书记、代县长
刘志宏,0000018966,1998.07,2001.07,昔阳县委副书记、县长
刘志宏,0000018966,2001.07,2001.12,昔阳县委书记、县长
刘志宏,0000018966,2001.12,2005.03,昔阳县委书记
刘志宏,0000018966,2005.03,2005.06,晋中市委常委、昔阳县委书记
刘志宏,0000018966,2005.06,2010.05,晋中市委常委、宣传部部长
刘志宏,0000018966,2010.05,2014.08,晋中市委常委、常务副市长
刘志宏,0000018966,2012.03,2012.09,挂职任湖南省发改委副主任
刘志宏,0000018966,2014.08,2016.07,晋中市委副书记、市委党校校长
刘志宏,0000018966,2016.07,2016.08,朔州市委副书记、市政府党组书记
刘志宏,0000018966,2016.08,2017.02,朔州市委副书记、市政府党组书记、代市长
刘志宏,0000018966,2017.02,2017.05,朔州市委副书记、市政府党组书记、市长
刘志宏,0000018966,2017.05,,运城市委书记
高键,0000018967,1992.07,1992.10,待分配
高键,0000018967,1995.03,1997.02,山西师范大学中文系团委副书记
高键,0000018967,1997.02,1999.03,山西师范大学中文系团委书记
高键,0000018967,1999.03,2001.02,山西师范大学团委副书记
高键,0000018967,2001.02,2001.08,山西师范大学团委书记
高键,0000018967,2001.08,2003.03,共青团临汾市委书记、党组书记
高键,0000018967,2003.03,2008.10,共青团山西省委副书记、党组成员，省青年联合会副主席
高键,0000018967,2008.10,2011.07,共青团山西省委副书记、党组副书记，省青年联合会主席
高键,0000018967,2011.07,2013.03,太原市委常委、秘书长
高键,0000018967,2013.03,2016.07,山西省委统战部副部长，省宗教局（省民委）局长（主任）、党组书记
高键,0000018967,2016.07,2016.09,大同市委副书记（保留正厅长级）
高键,0000018967,2016.09,2017.12,大同市委副书记（保留正厅长级）、宣传部长
高键,0000018967,2017.12,2018.01,朔州市委副书记
高键,0000018967,2018.01,2018.03,朔州市委副书记、代市长
高键,0000018967,2018.03,,朔州市委副书记、市长
陈振亮,0000018968,1983.08,1984.02,陵川县附城公社行政秘书
陈振亮,0000018968,1984.02,1984.07,陵川县附城公社管委副主任
陈振亮,0000018968,1984.07,1985.08,陵川县附城镇副镇长
陈振亮,0000018968,1985.08,1986.12,晋城市委组织部干事
陈振亮,0000018968,1986.12,1990.03,晋城市委组织部组织科副科长
陈振亮,0000018968,1990.03,1992.10,晋城市委组织部干教科科长
陈振亮,0000018968,1992.10,1994.03,山西省委组织部组织处主任科员
陈振亮,0000018968,1994.03,1995.02,山西省委组织部办公室主任科员
陈振亮,0000018968,1995.02,1997.12,山西省委组织部办公室副主任
陈振亮,0000018968,1997.12,1998.09,山西省委组织部办公室副主任、正处级组织员
陈振亮,0000018968,1998.09,2000.05,山西省委组织部办公室主任
陈振亮,0000018968,2000.05,2004.03,山西省委组织部干部教育处（知工办）处长
陈振亮,0000018968,2004.03,2004.12,山西省委人才工作领导组办公室主任
陈振亮,0000018968,2004.12,2008.03,山西省委人才工作领导组办公室主任（副厅级）
陈振亮,0000018968,2008.03,2013.12,运城市委常委、组织部部长
陈振亮,0000018968,2013.12,2014.02,运城市委副书记、组织部部长
陈振亮,0000018968,2014.02,2016.05,运城市委副书记、市委党校校长（兼）
陈振亮,0000018968,2016.05,2016.10,运城市委副书记、代市长
陈振亮,0000018968,2016.10,2017.05,运城市委副书记、市长
陈振亮,0000018968,2017.05,2017.12,朔州市委副书记、副市长、代市长
陈振亮,0000018968,2017.12,,朔州市委书记
赵建平,0000018969,1983.08,1989.04,山西省统计局农村调查队干事
赵建平,0000018969,1989.04,1991.12,山西省统计局办公室秘书
赵建平,0000018969,1991.12,1995.01,山西省统计局办公室副主任
赵建平,0000018969,1993.05,1995.08,挂职朔州市委办公厅副主任
赵建平,0000018969,1996.03,1996.07,山西省政府办公厅正处级秘书
赵建平,0000018969,1996.07,1998.03,朔州市应县县委副书记、县长
赵建平,0000018969,1998.03,2001.07,朔州市朔城区委副书记、区长
赵建平,0000018969,2001.07,2004.06,朔州市朔城区委书记
赵建平,0000018969,2004.06,2008.08,山西省纪委驻省环境保护局纪检组组长、党组成员
赵建平,0000018969,2008.08,2013.03,运城市委常委、纪委书记
赵建平,0000018969,2013.03,2018.02,山西省委巡视办主任（正厅长级）
赵建平,0000018969,2018.02,2018.03,晋中市委副书记、副市长、代市长
赵建平,0000018969,2018.03,,晋中市委副书记、市长
王成,0000018970,1987.07,1987.09,朔州市平鲁区上麻黄头学校教师
王成,0000018970,1994.06,1997.12,山西省政府办公厅科教处干事，社会处干事、主任科员
王成,0000018970,1996.07,1997.12,挂职榆社县社城镇副镇长
王成,0000018970,1997.12,1998.01,临汾地区行署办公室副主任
王成,0000018970,1998.01,2000.02,山西省政府办公厅副处级秘书
王成,0000018970,2000.02,2000.09,山西省经贸委办公室调研员
王成,0000018970,2000.09,2002.06,山西省经贸委中小企业处处长
王成,0000018970,2002.06,2004.06,山西省经贸委投资与规划处处长
王成,0000018970,2004.06,2007.05,山西省国防科技工业办公室副主任、党委委员
王成,0000018970,2007.05,2011.05,山西省政府副秘书长、办公厅党组成员
王成,0000018970,2011.05,2011.06,忻州市委常委
王成,0000018970,2011.06,2013.03,忻州市委常委、常务副市长
王成,0000018970,2013.03,2015.07,山西省发改委副主任、党组成员，省转型综改办专职副主任（正厅长级）
王成,0000018970,2015.07,2016.07,太原市委副书记（正厅长级）
王成,0000018970,2016.07,2016.10,晋中市委副书记、代市长
王成,0000018970,2016.10,2018.02,晋中市委副书记、市长
王成,0000018970,2018.02,,晋中市委书记
朱鹏,0000018971,1989.08,1992.08,湖北江山机械厂第一中学教师
